x,y,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],z[8],z[9],z[10]
,2011-06-22,2.615,2.92,3.065,3.23,3.4,3.585,3.775,3.98,4.19,4.415,None
,2011-06-23,2.615,2.92,3.06,3.22,3.39,3.565,3.75,3.945,4.15,4.37,None
,2011-06-24,2.615,2.92,3.06,3.22,3.39,3.565,3.75,3.945,4.15,4.37,None
,2011-06-27,2.615,2.92,3.06,3.215,3.385,3.56,3.74,3.935,4.135,4.35,None
,2011-06-28,2.615,2.92,3.06,3.215,3.385,3.56,3.74,3.935,4.135,4.35,None
,2011-06-29,2.615,2.92,3.06,3.22,3.39,3.565,3.75,3.945,4.15,4.37,None
,2011-06-30,2.615,2.92,3.06,3.22,3.39,3.565,3.755,3.95,4.16,4.375,None
,2011-07-01,2.615,2.92,3.06,3.225,3.4,3.585,3.775,3.98,4.2,4.425,None
,2011-07-04,2.615,2.92,3.06,3.225,3.4,3.585,3.775,3.98,4.2,4.425,None
,2011-07-05,2.615,2.89,3.1,3.265,3.445,3.63,3.825,4.03,4.25,4.475,None
,2011-07-06,2.615,2.89,3.09,3.26,3.435,3.615,3.815,4.02,4.235,4.465,None
,2011-07-07,2.615,2.91,3.11,3.28,3.455,3.64,3.84,4.045,4.265,4.495,None
,2011-07-08,2.615,2.88,3.075,3.24,3.415,3.6,3.795,4,4.215,4.445,None
,2011-07-11,2.615,2.88,3.075,3.24,3.415,3.6,3.795,4,4.215,4.445,None
,2011-07-12,2.615,2.88,3.075,3.24,3.415,3.6,3.79,3.995,4.21,4.44,None
,2011-07-13,2.615,2.88,3.075,3.24,3.415,3.6,3.795,4,4.215,4.445,None
,2011-07-14,2.615,2.88,3.055,3.22,3.395,3.58,3.775,3.98,4.195,4.425,None
,2011-07-15,2.615,2.89,3.075,3.24,3.415,3.6,3.795,4,4.215,4.445,None
,2011-07-18,2.615,2.865,3.05,3.21,3.38,3.56,3.75,3.95,4.155,4.38,None
,2011-07-19,2.615,2.88,3.075,3.24,3.41,3.59,3.78,3.98,4.19,4.415,None
,2011-07-20,2.615,2.88,3.075,3.24,3.41,3.59,3.78,3.98,4.19,4.415,None
,2011-07-21,2.615,2.88,3.075,3.24,3.41,3.59,3.78,3.98,4.19,4.415,None
,2011-07-22,2.615,2.88,3.075,3.24,3.41,3.59,3.78,3.98,4.19,4.415,None
,2011-07-25,2.615,2.88,3.075,3.24,3.41,3.59,3.78,3.98,4.19,4.415,None
,2011-07-26,2.615,2.88,3.075,3.24,3.41,3.59,3.78,3.98,4.19,4.415,None
,2011-07-27,2.615,2.885,3.075,3.23,3.395,3.57,3.755,3.945,4.15,4.36,None
,2011-07-28,2.615,2.885,3.075,3.23,3.395,3.57,3.755,3.945,4.15,4.36,None
,2011-07-29,2.615,2.885,3.075,3.22,3.375,3.535,3.7,3.88,4.065,4.26,None
,2011-08-01,2.615,2.885,3.075,3.22,3.375,3.535,3.7,3.88,4.065,4.26,None
,2011-08-02,2.615,2.885,3.04,3.175,3.32,3.465,3.64,3.835,4,4.19,None
,2011-08-03,2.615,2.87,3.025,3.09,3.275,3.44,3.59,3.755,3.96,4.19,None
,2011-08-04,2.615,2.87,3.025,3.09,3.275,3.44,3.59,3.755,3.96,4.19,None
,2011-08-05,2.615,2.855,2.995,3.08,3.225,3.38,3.485,3.655,3.805,4.065,None
,2011-08-08,2.615,2.855,2.995,3.08,3.225,3.38,3.485,3.655,3.805,4.065,None
,2011-08-09,2.615,2.855,2.95,3.02,3.15,3.25,3.385,3.5,3.635,3.825,None
,2011-08-10,2.615,2.825,2.925,3.015,3.1,3.215,3.315,3.435,3.595,3.76,None
,2011-08-11,2.615,2.855,2.95,3.02,3.15,3.25,3.385,3.5,3.635,3.825,None
,2011-08-12,2.615,2.85,2.95,3.045,3.165,3.295,3.405,3.475,3.57,3.66,None
,2011-08-15,2.615,2.855,2.965,3.1,3.295,3.47,3.575,3.75,3.88,4.005,None
,2011-08-16,2.615,2.855,2.935,3.01,3.115,3.225,3.36,3.45,3.55,3.75,None
,2011-08-17,2.615,2.83,2.94,3.05,3.135,3.24,3.34,3.44,3.53,3.63,None
,2011-08-18,2.615,2.83,2.94,3.05,3.135,3.24,3.34,3.44,3.53,3.63,None
,2011-08-19,2.615,2.83,2.94,3.05,3.135,3.24,3.34,3.44,3.53,3.63,None
,2011-08-22,2.615,2.78,2.9,2.965,3.03,3.08,3.16,3.245,3.32,3.395,None
,2011-08-23,2.615,2.78,2.89,2.96,3.025,3.085,3.16,3.245,3.32,3.395,None
,2011-08-24,2.615,2.78,2.89,2.975,3.04,3.115,3.19,3.25,3.325,3.4,None
,2011-08-25,2.615,2.78,2.89,2.975,3.04,3.115,3.19,3.25,3.325,3.4,None
,2011-08-26,2.615,2.78,2.89,2.975,3.04,3.115,3.19,3.25,3.325,3.4,None
,2011-08-29,2.615,2.78,2.89,2.975,3.04,3.115,3.19,3.25,3.325,3.4,None
,2011-08-30,2.615,2.78,2.89,2.975,3.04,3.115,3.19,3.25,3.325,3.4,None
,2011-08-31,2.615,2.77,2.875,2.935,3.015,3.09,3.15,3.225,3.3,3.375,None
,2011-09-01,2.615,2.77,2.875,2.935,3.015,3.09,3.15,3.225,3.3,3.375,None
,2011-09-02,2.615,2.765,2.865,2.935,3.015,3.09,3.15,3.225,3.3,3.375,None
,2011-09-05,2.615,2.765,2.865,2.935,3.015,3.09,3.15,3.225,3.3,3.375,None
,2011-09-06,2.615,2.765,2.83,2.895,2.965,3.03,3.1,3.155,3.215,3.265,None
,2011-09-07,2.615,2.765,2.84,2.905,2.965,3.03,3.1,3.175,3.225,3.275,None
,2011-09-08,2.615,2.735,2.82,2.895,2.965,3.025,3.1,3.18,3.24,3.305,None
,2011-09-09,2.615,2.735,2.82,2.875,2.94,3,3.07,3.135,3.2,3.265,None
,2011-09-12,2.615,2.735,2.82,2.87,2.925,2.99,3.07,3.135,3.2,3.265,None
,2011-09-13,2.615,2.735,2.82,2.87,2.925,2.99,3.07,3.135,3.2,3.265,None
,2011-09-14,2.615,2.75,2.82,2.875,2.925,3,3.075,3.145,3.21,3.275,None
,2011-09-15,2.615,2.75,2.82,2.89,2.935,3.01,3.1,3.18,3.265,3.355,None
,2011-09-16,2.615,2.765,2.83,2.89,2.96,3.035,3.135,3.23,3.325,3.415,None
,2011-09-19,2.615,2.765,2.83,2.885,2.955,3.03,3.125,3.22,3.315,3.415,None
,2011-09-20,2.615,2.765,2.83,2.885,2.955,3.03,3.125,3.22,3.325,3.43,None
,2011-09-21,2.615,2.775,2.84,2.905,2.965,3.04,3.135,3.225,3.335,3.45,None
,2011-09-22,2.615,2.755,2.81,2.875,2.94,3.005,3.09,3.17,3.25,3.355,None
,2011-09-23,2.615,2.755,2.81,2.875,2.94,3.005,3.09,3.17,3.25,3.355,None
,2011-09-26,2.615,2.755,2.81,2.875,2.95,3.025,3.1,3.18,3.265,3.355,None
,2011-09-27,2.65,2.8,2.825,2.905,2.99,3.08,3.16,3.24,3.325,3.465,None
,2011-09-28,2.65,2.8,2.825,2.905,2.99,3.08,3.16,3.24,3.325,3.465,None
,2011-09-29,2.65,2.8,2.825,2.905,2.99,3.08,3.16,3.24,3.325,3.465,None
,2011-09-30,2.64,2.785,2.83,2.885,2.975,3.075,3.16,3.235,3.34,3.44,None
,2011-10-03,2.64,2.785,2.825,2.875,2.96,3.055,3.145,3.235,3.34,3.44,None
,2011-10-04,2.64,2.775,2.79,2.845,2.9,2.955,3.02,3.09,3.15,3.235,None
,2011-10-05,2.64,2.775,2.79,2.845,2.9,2.955,3.02,3.09,3.15,3.235,None
,2011-10-06,2.64,2.775,2.79,2.845,2.9,2.955,3.02,3.09,3.15,3.235,None
,2011-10-07,2.64,2.775,2.79,2.845,2.9,2.955,3.02,3.09,3.15,3.235,None
,2011-10-10,2.64,2.775,2.79,2.845,2.9,2.955,3.02,3.09,3.15,3.235,None
,2011-10-11,2.64,2.775,2.79,2.845,2.9,2.955,3.02,3.09,3.15,3.235,None
,2011-10-12,2.64,2.775,2.79,2.845,2.9,2.955,3.02,3.09,3.15,3.235,None
,2011-10-13,2.64,2.825,2.865,2.965,3.065,3.15,3.24,3.345,3.48,3.6,None
,2011-10-14,2.64,2.84,2.885,2.985,3.07,3.175,3.265,3.36,3.465,3.6,None
,2011-10-17,2.64,2.82,2.875,2.97,3.06,3.155,3.26,3.37,3.5,3.6,None
,2011-10-18,2.64,2.84,2.885,2.985,3.07,3.185,3.29,3.37,3.475,3.62,None
,2011-10-19,2.64,2.84,2.885,2.985,3.07,3.185,3.29,3.37,3.475,3.62,None
,2011-10-20,2.64,2.845,2.89,2.995,3.1,3.195,3.29,3.39,3.49,3.62,None
,2011-10-21,2.64,2.855,2.92,3.005,3.11,3.195,3.29,3.38,3.49,3.62,None
,2011-10-24,2.64,2.855,2.92,3.005,3.11,3.195,3.29,3.41,3.5,3.62,None
,2011-10-25,2.64,2.855,2.92,3.005,3.11,3.195,3.29,3.41,3.5,3.62,None
,2011-10-26,2.64,2.855,2.92,3.025,3.11,3.215,3.315,3.42,3.525,3.65,None
,2011-10-27,2.64,2.855,2.95,3.025,3.13,3.255,3.38,3.49,3.6,3.725,None
,2011-10-28,2.64,2.855,2.95,3.045,3.155,3.29,3.42,3.56,3.67,3.79,None
,2011-10-31,2.64,2.855,2.96,3.055,3.155,3.28,3.405,3.53,3.65,3.775,None
,2011-11-01,2.64,2.835,2.94,3.045,3.155,3.26,3.375,3.49,3.61,3.725,None
,2011-11-02,2.64,2.835,2.94,3.045,3.155,3.26,3.375,3.49,3.61,3.725,None
,2011-11-03,2.64,2.85,2.955,3.065,3.17,3.29,3.405,3.535,3.65,3.765,None
,2011-11-04,2.64,2.85,2.955,3.065,3.17,3.29,3.405,3.535,3.65,3.765,None
,2011-11-07,2.64,2.85,2.955,3.065,3.17,3.29,3.405,3.535,3.65,3.765,None
,2011-11-08,2.64,2.85,2.955,3.065,3.17,3.29,3.425,3.56,3.67,3.785,None
,2011-11-09,2.64,2.85,2.96,3.07,3.18,3.28,3.41,3.53,3.64,3.75,None
,2011-11-10,2.64,2.85,2.96,3.07,3.18,3.28,3.41,3.53,3.64,3.75,None
,2011-11-11,2.64,2.85,2.96,3.07,3.18,3.28,3.41,3.53,3.64,3.75,None
,2011-11-14,2.64,2.85,2.955,3.065,3.18,3.29,3.42,3.54,3.65,3.76,None
,2011-11-15,2.64,2.85,2.955,3.065,3.18,3.29,3.42,3.54,3.65,3.76,None
,2011-11-16,2.64,2.85,2.955,3.065,3.18,3.29,3.42,3.54,3.65,3.76,None
,2011-11-17,2.64,2.85,2.95,3.05,3.16,3.275,3.39,3.5,3.6,3.7,None
,2011-11-18,2.64,2.85,2.95,3.06,3.17,3.275,3.39,3.5,3.6,3.7,None
,2011-11-21,2.64,2.845,2.95,3.05,3.15,3.25,3.35,3.45,3.56,3.67,None
,2011-11-22,2.64,2.845,2.945,3.045,3.145,3.245,3.35,3.45,3.56,3.67,None
,2011-11-23,2.64,2.85,2.945,3.05,3.13,3.24,3.33,3.42,3.52,3.62,None
,2011-11-24,2.64,2.85,2.945,3.05,3.13,3.24,3.33,3.42,3.52,3.62,None
,2011-11-25,2.64,2.85,2.945,3.05,3.13,3.24,3.33,3.42,3.52,3.62,None
,2011-11-28,2.64,2.85,2.945,3.05,3.13,3.24,3.33,3.42,3.52,3.62,None
,2011-11-29,2.64,2.85,2.945,3.05,3.13,3.24,3.33,3.42,3.52,3.62,None
,2011-11-30,2.64,2.875,2.98,3.085,3.17,3.27,3.375,3.485,3.55,3.62,None
,2011-12-01,2.64,2.87,2.98,3.08,3.19,3.3,3.42,3.55,3.66,3.78,None
,2011-12-02,2.64,2.87,2.98,3.08,3.19,3.3,3.42,3.55,3.66,3.78,None
,2011-12-05,2.64,2.87,2.99,3.11,3.225,3.345,3.45,3.555,3.66,3.775,None
,2011-12-06,2.64,2.87,2.99,3.11,3.225,3.345,3.45,3.555,3.66,3.775,None
,2011-12-07,2.64,2.875,3,3.125,3.25,3.35,3.45,3.565,3.675,3.8,None
,2011-12-08,2.64,2.875,3,3.125,3.235,3.35,3.45,3.555,3.665,3.78,None
,2011-12-09,2.64,2.875,2.99,3.11,3.23,3.35,3.455,3.555,3.665,3.78,None
,2011-12-12,2.645,2.875,3,3.105,3.22,3.34,3.45,3.555,3.66,3.775,None
,2011-12-13,2.645,2.89,3,3.11,3.22,3.325,3.45,3.57,3.69,3.8,None
,2011-12-14,2.645,2.89,3,3.11,3.22,3.325,3.45,3.57,3.69,3.8,None
,2011-12-15,2.645,2.89,3,3.11,3.22,3.325,3.45,3.57,3.69,3.8,None
,2011-12-16,2.645,2.89,2.995,3.105,3.22,3.325,3.435,3.54,3.645,3.76,None
,2011-12-19,2.645,2.89,2.995,3.105,3.22,3.325,3.435,3.54,3.645,3.76,None
,2011-12-20,2.645,2.895,3.005,3.12,3.235,3.355,3.47,3.59,3.71,3.84,None
,2011-12-21,2.64,2.895,3.005,3.12,3.23,3.335,3.455,3.58,3.71,3.84,None
,2011-12-22,2.64,2.895,3.005,3.12,3.23,3.335,3.455,3.58,3.71,3.84,None
,2011-12-23,2.64,2.895,3.005,3.12,3.23,3.335,3.455,3.58,3.71,3.84,None
,2011-12-26,2.64,2.895,3.005,3.12,3.23,3.335,3.455,3.58,3.71,3.84,None
,2011-12-27,2.64,2.895,3.005,3.12,3.23,3.335,3.455,3.58,3.71,3.84,None
,2011-12-28,2.64,2.895,3.005,3.12,3.23,3.335,3.455,3.58,3.71,3.84,None
,2011-12-29,2.64,2.895,3.005,3.12,3.23,3.335,3.455,3.58,3.71,3.84,None
,2011-12-30,2.64,2.895,3.005,3.12,3.23,3.335,3.455,3.58,3.71,3.84,None
,2012-01-02,2.895,3.005,3.12,3.23,3.335,3.455,3.58,3.71,3.84,None,None
,2012-01-03,2.91,3.02,3.135,3.27,3.4,3.55,3.675,3.805,3.92,None,None
,2012-01-04,2.91,3.02,3.135,3.255,3.385,3.525,3.67,3.805,3.935,None,None
,2012-01-05,2.91,3.035,3.165,3.305,3.435,3.575,3.72,3.875,4.025,None,None
,2012-01-06,2.915,3.04,3.17,3.305,3.44,3.585,3.73,3.875,4.025,None,None
,2012-01-09,2.92,3.045,3.18,3.315,3.45,3.59,3.735,3.89,4.055,4.205,None
,2012-01-10,2.92,3.045,3.18,3.325,3.47,3.625,3.78,3.93,4.08,4.22,None
,2012-01-11,2.92,3.045,3.18,3.325,3.47,3.625,3.78,3.93,4.08,4.22,None
,2012-01-12,2.92,3.055,3.195,3.33,3.465,3.61,3.76,3.9,4.07,4.22,None
,2012-01-13,2.92,3.055,3.195,3.33,3.465,3.61,3.76,3.9,4.07,4.2225,None
,2012-01-16,2.92,3.055,3.195,3.33,3.465,3.61,3.76,3.9,4.07,4.2225,None
,2012-01-17,2.92,3.065,3.215,3.36,3.51,3.675,3.84,4.005,4.17,4.335,None
,2012-01-18,2.92,3.065,3.215,3.36,3.51,3.675,3.84,4.005,4.17,4.335,None
,2012-01-19,2.925,3.07,3.24,3.38,3.55,3.7,3.865,4.04,4.22,4.41,None
,2012-01-20,2.925,3.07,3.24,3.4,3.55,3.705,3.865,4.04,4.22,4.41,None
,2012-01-23,2.925,3.07,3.24,3.4,3.55,3.705,3.88,4.06,4.24,4.42,None
,2012-01-24,2.935,3.085,3.24,3.4,3.55,3.705,3.88,4.06,4.24,4.42,None
,2012-01-25,2.925,3.095,3.25,3.42,3.575,3.74,3.915,4.1,4.29,4.483,None
,2012-01-26,2.925,3.095,3.25,3.42,3.575,3.74,3.915,4.1,4.29,4.483,None
,2012-01-27,2.925,3.095,3.25,3.42,3.575,3.74,3.915,4.1,4.29,4.483,None
,2012-01-30,2.94,3.1,3.26,3.42,3.585,3.755,3.925,4.1,4.29,4.48,None
,2012-01-31,2.94,3.105,3.27,3.435,3.58,3.75,3.9,4.07,4.25,4.43,None
,2012-02-01,2.94,3.105,3.265,3.435,3.585,3.74,3.905,4.085,4.27,4.465,None
,2012-02-02,2.94,3.12,3.29,3.45,3.605,3.765,3.94,4.115,4.3,4.49,None
,2012-02-03,2.945,3.125,3.295,3.475,3.635,3.8,3.975,4.155,4.34,4.535,None
,2012-02-06,2.945,3.125,3.295,3.475,3.635,3.8,3.975,4.155,4.34,4.535,None
,2012-02-07,2.955,3.125,3.295,3.475,3.635,3.8,3.98,4.17,4.38,4.6,None
,2012-02-08,2.955,3.15,3.32,3.495,3.65,3.825,4,4.19,4.39,4.6,None
,2012-02-09,2.96,3.15,3.32,3.495,3.655,3.82,4,4.185,4.38,4.58,None
,2012-02-10,2.955,3.145,3.31,3.48,3.635,3.795,3.97,4.15,4.335,4.535,None
,2012-02-13,2.955,3.15,3.325,3.485,3.645,3.81,3.98,4.16,4.345,4.54,None
,2012-02-14,2.955,3.15,3.325,3.485,3.645,3.8,3.97,4.145,4.325,4.52,None
,2012-02-15,2.955,3.15,3.325,3.485,3.645,3.8,3.96,4.125,4.305,4.495,None
,2012-02-16,2.955,3.145,3.325,3.475,3.625,3.79,3.96,4.13,4.305,4.5,None
,2012-02-17,2.955,3.145,3.325,3.47,3.625,3.79,3.96,4.13,4.31,4.505,None
,2012-02-20,2.955,3.145,3.325,3.47,3.625,3.79,3.96,4.13,4.31,4.505,None
,2012-02-21,2.955,3.145,3.325,3.47,3.635,3.805,3.975,4.15,4.335,4.53,None
,2012-02-22,2.955,3.145,3.325,3.47,3.635,3.805,3.975,4.15,4.335,4.53,None
,2012-02-23,2.955,3.155,3.325,3.47,3.625,3.79,3.955,4.13,4.315,4.51,None
,2012-02-24,2.955,3.155,3.32,3.475,3.625,3.79,3.96,4.14,4.32,4.51,None
,2012-02-27,2.955,3.155,3.33,3.475,3.635,3.79,3.96,4.13,4.31,4.5,None
,2012-02-28,2.955,3.155,3.33,3.475,3.635,3.79,3.96,4.13,4.31,4.5,None
,2012-02-29,2.955,3.155,3.33,3.475,3.635,3.79,3.96,4.13,4.31,4.5,None
,2012-03-01,2.955,3.155,3.33,3.475,3.635,3.79,3.96,4.13,4.31,4.5,None
,2012-03-02,2.955,3.155,3.33,3.475,3.635,3.79,3.96,4.13,4.31,4.5,None
,2012-03-05,2.965,3.18,3.32,3.485,3.635,3.79,3.955,4.125,4.305,4.5,None
,2012-03-06,2.965,3.18,3.32,3.485,3.635,3.79,3.955,4.125,4.305,4.5,None
,2012-03-07,2.965,3.175,3.32,3.46,3.605,3.755,3.905,4.075,4.25,4.43,None
,2012-03-08,2.965,3.18,3.34,3.49,3.64,3.795,3.955,4.125,4.3,4.485,None
,2012-03-09,2.965,3.18,3.34,3.49,3.64,3.795,3.96,4.13,4.31,4.495,None
,2012-03-12,2.965,3.18,3.34,3.49,3.64,3.795,3.96,4.13,4.31,4.495,None
,2012-03-13,2.965,3.18,3.33,3.49,3.64,3.795,3.96,4.1303,4.31,4.495,None
,2012-03-14,2.98,3.21,3.36,3.505,3.655,3.815,3.975,4.145,4.33,4.515,None
,2012-03-15,2.98,3.22,3.36,3.51,3.66,3.815,3.975,4.145,4.33,4.5162,None
,2012-03-16,2.98,3.22,3.365,3.515,3.675,3.83,3.99,4.16,4.34,4.525,None
,2012-03-19,3,3.28,3.45,3.6,3.75,3.915,4.0847,4.2603,4.445,4.635,None
,2012-03-20,3,3.28,3.44,3.59,3.7444,3.9054,4.0733,4.2485,4.4312,4.6217,None
,2012-03-21,3,3.28,3.43,3.59,3.745,3.905,4.075,4.25,4.43,4.62,None
,2012-03-22,3.005,3.29,3.43,3.58,3.74,3.9,4.065,4.235,4.415,4.605,None
,2012-03-23,3.005,3.29,3.43,3.58,3.74,3.895,4.055,4.225,4.4,4.585,None
,2012-03-26,3.015,3.29,3.43,3.58,3.74,3.895,4.055,4.225,4.4,4.585,None
,2012-03-27,3.015,3.29,3.43,3.58,3.74,3.895,4.055,4.225,4.4,4.585,None
,2012-03-28,3.02,3.28,3.42,3.565,3.71,3.865,4.03,4.195,4.375,4.555,None
,2012-03-29,3.02,3.28,3.42,3.565,3.71,3.865,4.03,4.195,4.375,4.555,None
,2012-03-30,3.02,3.28,3.42,3.57,3.715,3.87,4.03,4.205,4.385,4.575,None
,2012-04-02,3.025,3.28,3.42,3.565,3.715,3.8729,4.0375,4.2091,4.388,4.5744,None
,2012-04-03,3.025,3.28,3.42,3.565,3.715,3.875,4.04,4.21,4.39,4.575,None
,2012-04-04,3.025,3.28,3.42,3.565,3.715,3.8729,4.04,4.2117,4.3907,4.5773,None
,2012-04-05,3.025,3.285,3.415,3.56,3.712,3.8698,4.0342,4.2057,4.3844,4.5708,None
,2012-04-06,3.025,3.285,3.415,3.56,3.712,3.8698,4.0342,4.2057,4.3844,4.5708,None
,2012-04-09,3.025,3.285,3.415,3.55,3.69,3.8397,3.995,4.155,4.32,4.49,None
,2012-04-10,3.025,3.285,3.415,3.55,3.69,3.8397,3.995,4.155,4.32,4.49,None
,2012-04-11,3.03,3.285,3.415,3.55,3.69,3.84,3.995,4.155,4.32,4.49,None
,2012-04-12,3.03,3.285,3.415,3.55,3.692,3.8397,3.9933,4.153,4.32,4.493,None
,2012-04-13,3.03,3.285,3.415,3.55,3.692,3.8397,3.9933,4.153,4.32,4.493,None
,2012-04-16,3.03,3.285,3.417,3.555,3.697,3.8449,3.9987,4.1586,4.325,4.498,None
,2012-04-17,3.03,3.285,3.417,3.555,3.6975,3.8454,4,4.16,4.325,4.5,None
,2012-04-18,3.03,3.285,3.417,3.555,3.6975,3.8454,4,4.16,4.325,4.5,None
,2012-04-19,3.03,3.285,3.42,3.555,3.7,3.8451,4,4.16,4.3252,4.5,None
,2012-04-20,3.035,3.29,3.425,3.5603,3.7009,3.8471,3.9991,4.157,4.3212,4.4919,None
,2012-04-23,3.035,3.29,3.425,3.56,3.7,3.84,3.99,4.145,4.305,4.475,None
,2012-04-24,3.035,3.29,3.425,3.5586,3.6974,3.8416,3.9914,4.147,4.3088,4.4768,None
,2012-04-25,3.05,3.31,3.435,3.5741,3.7189,3.8695,4.0262,4.1893,4.3589,4.535,None
,2012-04-26,3.05,3.335,3.445,3.585,3.725,3.8752,4.0302,4.19,4.36,4.535,None
,2012-04-27,3.065,3.36,3.5,3.635,3.78,3.94,4.105,4.2752,4.455,4.6397,None
,2012-04-30,3.065,3.36,3.505,3.64,3.785,3.935,4.09,4.255,4.43,4.605,None
,2012-05-01,3.065,3.36,3.505,3.64,3.7847,3.9351,4.09,4.255,4.425,4.6,None
,2012-05-02,3.07,3.38,3.52,3.66,3.8046,3.9549,4.11,4.275,4.44,4.62,None
,2012-05-03,3.07,3.38,3.52,3.66,3.8046,3.9549,4.11,4.275,4.44,4.62,None
,2012-05-04,3.07,3.37,3.52,3.65,3.785,3.9251,4.0703,4.2209,4.3771,4.539,None
,2012-05-07,3.07,3.37,3.52,3.65,3.785,3.9251,4.0703,4.2209,4.3771,4.539,None
,2012-05-08,3.07,3.37,3.52,3.65,3.78,3.92,4.06,4.2047,4.355,4.515,None
,2012-05-09,3.06,3.375,3.515,3.64,3.77,3.91,4.045,4.195,4.345,4.5005,None
,2012-05-10,3.06,3.37,3.51,3.64,3.775,3.91,4.055,4.2,4.355,4.515,None
,2012-05-11,3.06,3.37,3.51,3.64,3.775,3.91,4.055,4.2,4.355,4.515,None
,2012-05-14,3.06,3.37,3.515,3.63,3.76,3.89,4.0305,4.175,4.32,4.4751,None
,2012-05-15,3.055,3.37,3.51,3.63,3.755,3.885,4.02,4.16,4.305,4.455,None
,2012-05-16,3.055,3.37,3.51,3.63,3.76,3.89,4.0246,4.165,4.31,4.46,None
,2012-05-17,3.06,3.37,3.51,3.625,3.75,3.88,4.0104,4.15,4.2898,4.435,None
,2012-05-18,3.0604,3.3509,3.4724,3.5878,3.7036,3.8193,3.9439,4.0725,4.2052,4.3422,None
,2012-05-21,3.06,3.325,3.455,3.57,3.685,3.805,3.925,4.05,4.18,4.315,None
,2012-05-22,3.06,3.335,3.445,3.57,3.685,3.805,3.93,4.06,4.195,4.3345,None
,2012-05-23,3.06,3.335,3.445,3.565,3.69,3.805,3.9299,4.055,4.1855,4.32,None
,2012-05-24,3.06,3.32,3.43,3.54,3.655,3.775,3.9,4.025,4.155,4.29,None
,2012-05-25,3.06,3.32,3.43,3.54,3.655,3.77,3.89,4.01,4.13,4.25,None
,2012-05-28,3.06,3.32,3.43,3.54,3.655,3.77,3.89,4.01,4.13,4.25,None
,2012-05-29,3.06,3.32,3.43,3.54,3.655,3.77,3.89,4.01,4.13,4.25,None
,2012-05-30,3.06,3.32,3.42,3.53,3.65,3.765,3.885,4.01,4.13,4.26,None
,2012-05-31,3.06,3.31,3.42,3.535,3.65,3.765,3.885,4.005,4.125,4.25,None
,2012-06-01,3.06,3.3,3.4,3.5047,3.61,3.72,3.825,3.935,4.05,4.16,None
,2012-06-04,3.06,3.3,3.4,3.505,3.615,3.725,3.835,3.945,4.055,4.17,None
,2012-06-05,3.06,3.29,3.4,3.505,3.615,3.725,3.835,3.9448,4.06,4.17,None
,2012-06-06,3.06,3.3,3.405,3.515,3.625,3.74,3.85,3.965,4.085,4.205,None
,2012-06-07,3.06,3.32,3.42,3.53,3.645,3.76,3.875,3.995,4.115,4.235,None
,2012-06-08,3.06,3.32,3.42,3.53,3.6397,3.75,3.865,3.98,4.1,4.215,None
,2012-06-11,3.06,3.32,3.42,3.535,3.65,3.765,3.885,4.005,4.125,4.25,None
,2012-06-12,3.06,3.31,3.415,3.525,3.635,3.75,3.865,3.9798,4.1,4.22,None
,2012-06-13,3.06,3.31,3.415,3.53,3.64,3.7499,3.865,3.98,4.095,4.2104,None
,2012-06-14,3.06,3.32,3.42,3.535,3.645,3.7553,3.87,3.9,4.1,4.215,None
,2012-06-15,3.06,3.33,3.43,3.55,3.66,3.77,3.89,4.005,4.12,4.2399,None
,2012-06-18,3.06,3.33,3.43,3.55,3.66,3.77,3.89,4.005,4.12,4.2399,None
,2012-06-19,3.06,3.315,3.43,3.55,3.67,3.79,3.91,4.035,4.16,4.2902,None
,2012-06-20,3.06,3.325,3.445,3.57,3.6901,3.815,3.94,4.0645,4.195,4.325,None
,2012-06-21,3.06,3.325,3.445,3.57,3.69,3.81,3.93,4.055,4.18,4.31,None
,2012-06-22,3.06,3.325,3.435,3.55,3.665,3.775,3.895,4.015,4.135,4.255,None
,2012-06-25,3.06,3.325,3.445,3.56,3.67,3.785,3.9,4.0204,4.1404,4.26,None
,2012-06-26,3.06,3.325,3.44,3.555,3.66,3.77,3.88,3.995,4.11,4.225,None
,2012-06-27,3.06,3.325,3.44,3.555,3.66,3.77,3.88,3.995,4.105,4.22,None
,2012-06-28,3.06,3.325,3.445,3.555,3.665,3.78,3.9,4.015,4.135,4.2547,None
,2012-06-29,3.06,3.325,3.445,3.56,3.675,3.8,3.92,4.0417,4.165,4.2946,None
,2012-07-02,3.06,3.325,3.445,3.56,3.675,3.8,3.92,4.04,4.165,4.2946,None
,2012-07-03,3.06,3.325,3.445,3.565,3.68,3.8,3.92,4.0401,4.165,4.29,None
,2012-07-04,3.06,3.325,3.445,3.565,3.68,3.8,3.92,4.0401,4.165,4.29,None
,2012-07-05,3.06,3.325,3.45,3.575,3.6903,3.81,3.93,4.045,4.1708,4.295,None
,2012-07-06,3.06,3.325,3.455,3.57,3.685,3.8,3.92,4.04,4.1604,4.285,None
,2012-07-09,3.06,3.33,3.46,3.58,3.695,3.81,3.925,4.045,4.165,4.2846,None
,2012-07-10,3.06,3.33,3.46,3.58,3.695,3.81,3.93,4.05,4.1701,4.295,None
,2012-07-11,3.06,3.33,3.46,3.58,3.69,3.8055,3.92,4.04,4.155,4.275,None
,2012-07-12,3.06,3.33,3.46,3.57,3.68,3.795,3.91,4.025,4.1401,4.26,None
